,page_number,chunk_sentence,chunk_char_count,chunk_word_count,chunk_token_count,embeddings
0,1,"EDITION v7.0 - Updated to ASP. NET Core 7.0 Refer changelog for the book updates and community contributions. This guide is an introduction to developing microservices-based applications and managing them using containers. It discusses architectural design and implementation approaches using . NET and Docker containers. To make it easier to get started, the guide focuses on a reference containerized and microservice- based application that you can explore. The reference application is available at the eShopOnContainers GitHub repo. Action links • This e-book is also available in a PDF format (English version only) Download • Clone/Fork the reference application eShopOnContainers on GitHub • Watch the introductory video • Get to know the Microservices Architecture right away Introduction Enterprises are increasingly realizing cost savings, solving deployment problems, and improving DevOps and production operations by using containers. Microsoft has been releasing container innovations for Windows and Linux by creating products like Azure Kubernetes Service and Azure Service Fabric, and by partnering with industry leaders like Docker, Mesosphere, and Kubernetes. These products deliver container solutions that help companies build and deploy applications at cloud speed and scale, whatever their choice of platform or tools. Docker is becoming the de facto standard in the container industry, supported by the most significant vendors in the Windows and Linux ecosystems. (Microsoft is one of the main cloud vendors supporting Docker.)",1552,223,388.0,"[-7.41470093e-03 -2.31121909e-02 -3.75095047e-02  1.09615093e-02
 -2.26753149e-02  1.48883832e-04  4.79081944e-02  7.44920410e-03
  1.73823982e-02  1.73969253e-03  3.18317153e-02  1.35635352e-02
  4.05488387e-02  5.25491647e-02  2.94002388e-02  5.48074115e-03
  4.14632075e-02  2.08164547e-02 -7.15066120e-02 -6.56933466e-04
  4.90077399e-02  1.56415091e-03 -1.90333165e-02 -9.22359619e-03
  1.86610746e-03 -3.11886668e-02  3.51469032e-02  1.29922330e-02
 -3.05235665e-02  1.19607523e-03  4.59898785e-02 -5.14639653e-02
  3.08370292e-02  3.94324139e-02  2.10619191e-06  2.54057976e-03
 -3.60569842e-02  2.47956533e-02  4.94655967e-03 -1.67863127e-02
  1.28384391e-02 -3.24915536e-02  6.91674184e-03  5.31329017e-04
  9.44721699e-03 -2.48681139e-02  7.11569339e-02  6.31029233e-02
  6.47278801e-02 -3.09633836e-02 -6.57972647e-03  4.81137261e-02
 -8.77865404e-02  2.34864522e-02 -6.83961585e-02  1.05856145e-02
 -6.02226239e-03  3.99198048e-02  1.02597540e-02 -3.66326533e-02
 -7.26579083e-03  1.70884747e-02 -9.97760799e-03  5.88299241e-03
 -1.70526057e-02  3.47156823e-02  2.43611867e-03 -9.97351855e-03
 -1.80286113e-02 -6.04928248e-02  6.36227429e-02  1.84624139e-02
  1.98566094e-02  6.49698498e-03 -5.32092601e-02  3.52191851e-02
 -1.21516651e-02 -1.24103706e-02  4.29749154e-02  3.39483656e-03
 -9.07460507e-03 -2.57052984e-02 -5.92722632e-02  4.88486420e-03
  1.08306250e-02  7.31620863e-02  3.66360694e-03  2.98132580e-02
 -4.95340563e-02 -2.71558221e-02  7.04602376e-02  6.12714328e-03
  2.90759988e-02  2.93235313e-02  2.26577558e-02 -7.21090361e-02
  1.43212103e-03 -6.01263307e-02  3.25612724e-02 -5.29011041e-02
  1.64525770e-02 -6.00345992e-03  1.55873538e-03 -1.09460922e-02
 -2.83876923e-03  8.65403116e-02 -7.79443653e-03 -4.48027551e-02
  1.84025019e-02 -4.34918888e-03  2.66872849e-02  1.09176468e-02
 -3.22114527e-02  5.44423610e-02 -1.88001730e-02 -3.86341587e-02
 -1.43290386e-02  2.82977782e-02 -1.31294178e-02  4.49273400e-02
 -1.99644547e-02  2.03043390e-02  3.83654311e-02  3.27826999e-02
  2.77488958e-02  3.16021331e-02 -1.47878425e-02 -1.22821257e-02
 -1.02086477e-02 -3.19672339e-02  6.10081479e-03 -2.40882151e-02
 -7.23848073e-03 -2.97044832e-02  2.63598673e-02  2.04985831e-02
  7.28137270e-02  4.54017967e-02  1.06416047e-02 -2.60260049e-03
  3.10164373e-02 -1.77483466e-02 -1.00329742e-01 -4.52025086e-02
 -3.93853746e-02 -4.43793461e-02 -1.75592676e-03  4.00639363e-02
 -1.07082131e-03 -8.15194547e-02  2.81217024e-02 -3.63916978e-02
 -3.17791477e-03 -9.60193016e-03  9.68289971e-02  4.86065540e-03
  5.32330200e-02  1.17923999e-02  5.16677499e-02  1.49130849e-02
  2.52538063e-02 -2.22304147e-02 -2.25526597e-02  3.42952572e-02
 -6.08645901e-02 -4.76702452e-02  3.86401042e-02  2.17884462e-02
  2.86990218e-02 -1.81962328e-03  2.37833985e-04 -1.84654891e-02
  3.60939316e-02 -1.12662523e-03  1.74517334e-02  1.75174174e-03
 -9.95632336e-02  1.54925860e-03  1.20590972e-02  4.70058359e-02
 -2.34358441e-02 -8.05963799e-02 -2.30545215e-02  5.97524382e-02
  1.15636393e-01 -3.80724445e-02 -1.58124138e-02  2.76243147e-02
 -1.63324620e-03  2.80954149e-02  3.40753682e-02 -2.30017528e-02
 -8.08474720e-02  3.51981111e-02 -9.88624711e-03  4.38503250e-02
 -1.70196663e-03  8.65694061e-02 -5.16945496e-02  1.40402205e-02
  1.84921548e-02 -5.34706786e-02  2.97322348e-02  5.04529998e-02
  2.34666653e-02 -1.15768739e-03 -7.97477588e-02  1.07125053e-02
 -6.24023750e-02  2.68726256e-02  2.08112784e-02 -1.18743489e-02
  2.95160012e-03 -6.04447722e-03  3.11468088e-04  1.95454024e-02
  4.39785980e-02 -3.54732312e-02 -1.64186694e-02  3.33980508e-02
 -2.00780444e-02 -1.13320453e-02 -2.96877678e-02  1.06201749e-02
  1.11856349e-01  1.67258773e-02  2.96212658e-02  7.00640446e-03
  1.97257716e-04 -8.64424091e-03 -5.30045526e-03 -3.46930213e-02
 -1.65351387e-02  2.94763260e-02 -3.21985558e-02  1.47619037e-04
  2.25510690e-02  7.67094940e-02  9.31791775e-03  3.13659199e-03
  6.40101656e-02  6.44355714e-02 -2.80351732e-02 -1.70847662e-02
  1.92957651e-02  2.14541405e-02 -5.83852716e-02  3.20495814e-02
 -9.42902919e-03 -1.95066631e-02  4.40774597e-02  2.20670179e-03
 -7.81826079e-02  4.06324975e-02  1.02051245e-02 -9.51140001e-02
 -7.12844124e-03  3.23229171e-02  2.60625053e-02 -3.33617884e-03
 -5.80965951e-02 -1.08000112e-03 -1.14191137e-02 -1.85058769e-02
 -1.80191938e-02  6.75936928e-03  6.72073141e-02 -7.08437264e-02
  4.50287834e-02 -3.21328151e-03 -3.55066312e-03 -7.21711712e-03
  7.23935515e-02  3.54378819e-02 -2.38995794e-02  4.97566499e-02
  8.11866522e-02  1.67826768e-02 -2.48544998e-02  2.80088838e-02
 -6.48877071e-03  1.30749755e-02 -3.77710462e-02 -1.76415704e-02
  2.74024643e-02  3.71430479e-02  1.26371244e-02  7.48965889e-02
 -1.73230339e-02 -7.25612696e-03 -6.72359159e-03 -8.95966217e-03
 -3.85173559e-02 -1.51698403e-02  9.90249496e-03 -2.88224444e-02
  1.72971673e-02  3.86781655e-02 -3.86435613e-02  1.81383826e-02
  1.91949084e-02 -1.20165590e-02 -4.25273888e-02 -3.13853361e-02
 -2.66989470e-02  1.83305424e-02 -4.45657149e-02  5.27269244e-02
 -1.44830951e-02 -1.42813474e-02 -3.60979922e-02 -1.45896077e-02
  3.72249121e-03  2.68262383e-02 -4.07181978e-02  6.54083490e-02
  2.23982465e-02  6.45718127e-02 -4.52843457e-02  9.40283574e-03
  7.91958347e-03 -3.74387167e-02 -6.85100351e-03  4.75934241e-03
 -2.35849200e-03 -2.41939742e-02 -9.97950435e-02 -3.37201878e-02
  6.58332650e-03 -4.71129157e-02  2.41540559e-02 -2.51987390e-02
 -1.28927175e-03 -2.24840976e-02  2.28558015e-02 -1.69994086e-02
 -3.48165594e-02  1.82124577e-03 -5.73020289e-03 -2.78610010e-02
  3.83552052e-02  7.47476891e-03  1.48650948e-02  5.06112166e-02
 -4.16336954e-02  1.65404491e-02 -1.93666294e-02 -2.21374799e-02
 -1.05015198e-02  8.39704461e-03  6.33647144e-02  3.27687450e-02
 -3.07542970e-03  1.94608961e-04  3.18478001e-03  2.17829924e-02
 -2.75754719e-03 -1.57310478e-02  1.02397213e-02  6.20298423e-02
 -3.63213420e-02  5.75567735e-03  5.06859832e-02 -8.51900876e-02
 -3.43443416e-02 -2.54957881e-02  4.99541350e-02 -3.08846254e-02
  2.69257966e-02  1.03312284e-02  2.80122217e-02 -7.36469477e-02
 -3.73922847e-02 -1.73549131e-02  2.62252651e-02  5.15587348e-03
 -3.72578250e-03  5.24494052e-02 -2.44937502e-02  4.43953872e-02
  4.77412939e-02  5.73718501e-03  5.08319773e-02  9.33895353e-03
  1.92436185e-02 -2.67765429e-02  4.66357684e-03 -5.83201796e-02
  4.42035198e-02  2.14475952e-02 -3.83203737e-02 -5.05928881e-02
 -2.99237017e-03 -9.41843018e-02  8.41050129e-03 -8.43692571e-03
 -4.31785695e-02  1.03460969e-02  5.96892126e-02  1.60533033e-04
 -1.29925553e-02 -4.83187474e-02  3.68166692e-03 -2.57972516e-02
 -8.37968811e-02  7.31891766e-02  1.95999350e-02  9.63768456e-03
 -8.10600668e-02  7.13016046e-03 -4.42532189e-02  1.72955487e-02
 -1.59465037e-02 -5.96564040e-02 -5.53081110e-02  2.26759762e-02
 -2.66095772e-02 -2.54771169e-02  1.84411332e-02 -4.26377021e-02
  2.74233113e-04  7.58675858e-02  4.89041992e-02 -4.39560786e-02
 -2.32184529e-02 -3.19459103e-02  1.36833088e-02  3.64222489e-02
  1.18665043e-02 -2.35997643e-02  7.33548310e-03 -3.08089945e-02
  1.04036545e-02 -7.24220648e-03 -7.04367936e-04  1.98655706e-02
  9.29788686e-03 -1.96310878e-03 -6.04826491e-03 -4.92281420e-03
  3.64500321e-02 -5.21425251e-03 -1.09290844e-02  3.51952277e-02
 -6.65307557e-03 -1.13139022e-02  7.93793518e-03  1.05348639e-02
 -4.01174799e-02 -2.55012400e-02  6.63127750e-02  4.36526947e-02
  2.36645322e-02  1.57240126e-03 -2.71849509e-04 -4.25443240e-02
 -4.54872800e-03 -3.10438089e-02 -2.36714967e-02  7.67481923e-02
  5.58516718e-02  1.58138573e-03 -6.66057914e-02  6.03058971e-02
 -3.61024439e-02  5.02458960e-02  8.21065996e-03 -1.86108332e-02
 -2.27333303e-03 -2.90858950e-02 -1.75083913e-02 -4.20368016e-02
 -2.69073248e-02 -8.31738710e-02  2.90367543e-03 -2.93044150e-02
 -5.19323535e-02  5.12681669e-03 -2.75415462e-03  1.21728452e-02
 -2.64224224e-02 -2.61603631e-02 -6.05488196e-02  5.77219985e-02
  1.52094392e-02  2.63351910e-02  5.40524488e-03 -1.35048041e-02
 -3.44860670e-03  4.61292034e-03 -4.49328870e-02 -4.15717857e-03
  1.58721320e-02  2.05860622e-02  5.14193736e-02 -6.86402060e-03
  5.20217419e-03  5.46831712e-02 -2.90274844e-02 -4.87523153e-02
  3.31907086e-02  1.65076535e-02  1.53891812e-03  1.93001051e-02
 -4.70689088e-02  1.36146974e-02 -5.06597534e-02 -4.34094220e-02
  2.69712210e-02 -5.62817194e-02 -3.48448828e-02 -1.00008016e-02
  9.10950359e-03 -5.32383025e-02  5.56822196e-02  1.91256795e-02
 -1.51561769e-02  1.59371961e-02  5.07863611e-03 -7.10352734e-02
  3.55628915e-02 -2.48296000e-02 -8.26099981e-03 -4.92958575e-02
  3.56461145e-02 -2.32231431e-02  3.25508974e-02  1.44000361e-02
 -6.07792055e-03  9.67992749e-03 -9.71158966e-03 -1.79559980e-02
 -2.46027764e-02 -4.40854095e-02 -4.48104851e-02  2.28719544e-02
 -4.37342376e-02  5.78517169e-02 -3.90714183e-02 -2.27437858e-02
  7.40165939e-04  1.64788812e-02  2.44638901e-02  7.30496496e-02
 -1.89115258e-03 -3.92834768e-02  2.75777513e-03 -2.77976934e-02
  2.75761317e-02  1.82812405e-03 -1.40170455e-02 -3.23982202e-02
 -6.46012053e-02  4.50022053e-03 -1.00721919e-03 -5.98486161e-33
  4.16829623e-02 -3.05701941e-02  3.55208553e-02  4.19061221e-02
  1.02819353e-02 -1.89136155e-02 -2.02820245e-02 -3.53556201e-02
  4.28116061e-02  2.72370391e-02  5.45671321e-02  3.06412578e-02
  3.80472392e-02 -1.00716390e-02  2.55135098e-03  7.20901564e-02
  4.23808433e-02  2.84787430e-03  2.84151807e-02  3.03669050e-02
 -2.30458621e-02 -5.08824503e-03 -1.02408482e-02 -4.11535911e-02
  1.70401819e-02 -3.55299227e-02  1.66712850e-02  8.69242102e-03
  3.20150666e-02  8.38110747e-04  1.20046642e-02  2.37745363e-02
 -1.22592906e-02 -1.03939576e-02  2.62640286e-02 -3.01525854e-02
 -5.51050231e-02  3.94005403e-02  1.48637341e-02  1.55548537e-02
 -1.99347958e-02 -4.72222343e-02 -5.94761176e-03 -2.34577246e-02
  1.04555460e-02  1.33878486e-02  3.41483057e-02  6.13408424e-02
  5.98136075e-02 -6.76885396e-02  3.68667357e-02 -1.86911281e-02
 -7.94988312e-03  8.84780884e-02  4.88723107e-02 -7.66050369e-02
  9.51018371e-03 -5.38613182e-03 -1.64426826e-02 -1.52616790e-02
 -7.77229965e-02 -8.45674332e-03 -3.48150991e-02  1.09168366e-02
 -4.62940447e-02 -5.28870225e-02 -2.23011523e-02  1.39493048e-02
  8.97448063e-02  2.29316298e-02  4.05000784e-02  3.41907181e-02
  4.62359451e-02 -4.01408747e-02  8.11076723e-03 -3.58763933e-02
  2.88421158e-02 -3.49255726e-02 -2.18116250e-02 -1.91131104e-02
  3.37763652e-02 -3.57077867e-02 -3.66250612e-02  2.55596973e-02
  1.37556260e-02 -4.44622785e-02 -3.17859724e-02  3.12786773e-02
 -1.79467369e-02  1.02135520e-02 -1.78368390e-02  1.89840645e-02
 -1.00158621e-03 -3.70566696e-02  3.52345891e-02 -4.35187370e-02
  5.50485142e-02 -2.09269617e-02  3.50283831e-02  2.08536014e-02
  3.94154191e-02  2.08833944e-02 -3.18387635e-02 -5.34235919e-03
  1.39349634e-02  1.61584048e-03  2.36198381e-02 -2.73879394e-02
 -3.48123424e-02  5.15978783e-02 -1.94088498e-03  1.27653293e-02
 -1.66401993e-02 -2.98444815e-02 -6.07310534e-02  1.68039259e-02
  9.11003910e-03 -5.29395975e-03 -1.13075972e-02 -4.31799404e-02
  9.27430540e-02 -2.92633455e-02 -2.83065327e-02 -2.06042230e-02
 -4.42288592e-02  1.84970442e-02 -1.96458679e-02  9.09118801e-02
  6.52331393e-03 -1.33872433e-02 -2.82633081e-02  3.96729559e-02
  2.91052743e-07 -2.81665623e-02  6.88095838e-02 -3.04817874e-02
 -8.39838572e-03  4.80146073e-02  1.45419119e-02  4.17305678e-02
 -3.21979709e-02 -5.41311949e-02  1.21809030e-02 -3.67665291e-02
 -8.01668130e-03  1.34491744e-02  3.30778584e-02 -4.00160439e-03
 -2.61762869e-02  4.30248082e-02 -3.69543098e-02 -2.85817292e-02
  2.81988215e-02  4.70962375e-02  7.54271960e-03  1.46880103e-02
 -2.93708406e-02 -1.80625524e-02  2.86210477e-02 -5.08626290e-02
  2.11904794e-02  9.49482918e-02 -9.55356937e-03 -1.09298583e-02
  7.85960183e-02  1.49838636e-02 -1.16304783e-02 -7.85123110e-02
 -3.04125482e-04 -6.54120371e-02 -2.69054305e-02 -5.04418230e-03
  4.69908491e-03  1.62799675e-02  4.99423500e-03 -5.76042421e-02
 -5.83059750e-02 -2.50696065e-03 -4.71781120e-02 -3.85113843e-02
 -8.18893090e-02 -7.00186342e-02 -4.38075559e-03 -4.26147468e-02
 -1.02936178e-02 -5.66614717e-02 -1.32136997e-02  1.03879254e-02
 -7.09861889e-02  1.14747565e-02 -1.57727245e-02  4.50312719e-02
  5.07627279e-02 -6.04597386e-03  2.42708400e-02 -2.29233187e-02
 -5.52097932e-02 -7.62093626e-03  8.14855173e-02  8.75750557e-03
  2.30851685e-34 -4.63481843e-02 -2.93079857e-02  9.12345573e-03
  6.32945001e-02 -3.39816697e-02 -3.80184851e-03 -2.14454085e-02
 -1.80994049e-02 -1.18650226e-02  3.78574096e-02 -1.18456958e-02]"
